place_name,address,open_time_text,menu_name,price
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,썬드라이 치아바타,"6,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,바질페스토 치아바타,"6,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,[신제품출시] 소금 치아바타,"5,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,[신제품출시]트러플 소금 치아바타,"6,400"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,[ 재출시 ]딸기몽블랑(겨울딸기로 만들었어요),"8,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,롱소세지 페이스트리[길이만큼 맛있다],"6,300"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,[신제품]하와이안 통소세지 페이스트리,"5,900"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,뱅오쇼콜라[쇼콜라와 오렌지필],"6,000"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,치즈파운드,"15,000"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,롤 케이크(딸기),"15,000"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,모카 롤 케이크,"15,000"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,조각 치즈 파운드,"3,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,[신메뉴]미니 파운드,"5,300"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,바질 햄 치즈 샌드위치 1P,"4,500"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,할라피뇨 핫도그,"5,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,트러플 불고기 핫도그,"5,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,치미추리 닭가슴살 샌드위치 2p,"10,000"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,[신제품]참치깻잎당근라페샌드위치2p,"9,900"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,NEW 에그 클럽 샌드위치 (1P),"4,900"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,NEW 에그 클럽 샌드위치 (2P),"9,500"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,[NEW] 루꼴라 잠봉 치아바타 샌드위치[하프],"5,900"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,나가사키 카스테라,"5,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,마블 카스테라,"5,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,러스크 (운전하면서 먹기 좋아요),"3,500"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,딸기 아몬드 쿠키,"7,000"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,초코 아몬드 쿠키,"7,000"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,통아몬드 쿠키,"6,000"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,쇼콜라쿠키 (150g 내외),"6,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,치즈 쿠키 (150g 내외),"6,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,아몬드 전병,"5,300"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,참깨전병,"5,300"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,흑깨전병,"5,300"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,마카다미아 쿠키 (150g 내외),"6,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,플레인까눌레(겉바속촉 까눌레),"3,000"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,초코까눌레(겉바속촉 까눌레),"3,300"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,홍차까눌레(겉바속촉 까눌레),"3,300"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,NEW / BIG 상투과자,"2,000"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,휘낭시에,"3,500"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,플레인 마들렌,"3,200"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,플레인 다쿠아즈,"3,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,크림치즈 마들렌,"3,500"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,브라우니 (전자레인지 살짝 돌려 아이스크림과드세요~),"3,700"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,[NEW]말차 마들렌,"3,500"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,딸기잼,"5,900"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,블루베리잼,"6,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,마스카포네 티라미수,"6,300"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,퀸아망[저희 대표님의 ONEPICK]팡뮤제 시그니처,"5,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,플레인 크로와상,"4,300"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,[신제품]MINI 카야버터 크로와상2P,"3,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,[NEW] 호두마루 생크림 조각케이크,"7,500"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,고구마 조각 케이크 (1P),"8,300"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,[신제품출시]에멘탈소세지 소금빵(맛있게 매콤),"5,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,소금빵 [고소담백짭쪼름 맛있는],"3,000"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,트러플 소금빵,"3,800"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,[신제품출시] 두바이쫀득쿠키,"7,000"
팡뮤제 베이커리 강남본점,서울 강남구 테헤란로8길 40 1층,22:10에 라스트오더,두바이쫀득쿠키 2개세트 / 리본포장,"14,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,육회비빔밥,"15,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,전복장비빔밥,"18,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,육회물회,"18,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,들기름육회비빔밥,"20,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,돌솥전복죽,"18,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,소고기비빔밥,"15,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,7종야채비빔밥,"12,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,돌솥육회비빔밥,"15,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,돌솥소고기(익힌)비빔밥,"15,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,한우사골곰탕,"14,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,맑은곰탕,"14,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,전복한우사골곰탕,"20,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,함평해장국,"14,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,전복물회,"18,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,한우육전,"20,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,육새전,"15,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,수육추가 100g,"10,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,수육 야채추가,"4,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,전복 1미 추가,"4,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,육회 추가 50g,"5,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,육회 추가 30g,"3,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,당면추가,"1,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,메밀면추가,"1,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,물회육수추가,"10,000"
함평집 강남점,서울 강남구 논현로85길 13 2층,14:30에 라스트오더,솥밥추가,"2,000"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,잠봉 베리 샌드위치,"9,500"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,크리미 튜나 샌드위치,"9,000"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,참나물 고다치즈 샌드위치,"9,000"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,콜드 샌드위치 half size,"5,000"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,두부크림 정과샌드(half-size),"5,000"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,치즈 버섯 파니니,"8,500"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,레몬 치킨 파니니,"10,000"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,그릴드 햄 앤 치즈 파니니,"9,000"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,케이준 쉬림프 컵 파스타,"10,000"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,바질 토마토와 모르타델라 햄 파스타,"9,000"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,루꼴라 파로 보울,"7,000"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,구운야채,"5,500"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,그린 라이프 쥬스 (to go),"7,000"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,그린 라이프 주스(for here),"6,000"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,이뮨 진저레몬 샷,"2,500"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,라이프 블랜딩 티,"2,500"
lyfe deli,서울 강남구 테헤란로38길 40 1층 103호,17:00에 영업 종료,스파클링 아이스티,"6,500"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,비욘더 시그니쳐 오일 파스타,"17,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,크림 소고기 만조 파스타,"15,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,구운 토마토 파스타 with 딜허브,"18,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,비욘더 XO 그린홍합 파스타,"14,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,그린홍합 XO 글레이즈,"16,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,키조개 관자 초회 셰비체,"9,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,트러플 감자튀김,"9,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,깍두기 김치볶음밥,"9,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,비욘더 시그니쳐 떡볶이,"10,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,설탕 토마토 크림브륄레,"9,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,돼지바 아이스크림,"9,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,크로넨버그 1664블랑 Draft,"11,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,빠비용 데 트로아 자슈 메를로까베르네,"3,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,빠비용 데 트로아 자슈 소비뇽블랑,"3,000"
비욘더 강남,서울 강남구 역삼로7길 5 지하층,11:00에 영업 시작,템푸스 까바 브륏 레세르바,"3,000"
동화고옥 The ROOM 강남점,서울 강남구 테헤란로 129 B2 동화고옥 The ROOM 강남점,11:30에 영업 시작,(런치/디너)수라 한우 코스,"18,000"
어슬강남 빗썸금융타워,서울 강남구 테헤란로 129 빗썸금융타워 지하1층,11:00에 영업 시작,새우 송화버섯전 2pcs,"9,000"
어슬강남 빗썸금융타워,서울 강남구 테헤란로 129 빗썸금융타워 지하1층,11:00에 영업 시작,감자전,"13,000"
어슬강남 빗썸금융타워,서울 강남구 테헤란로 129 빗썸금융타워 지하1층,11:00에 영업 시작,우렁된장 크림 리조또,"19,000"
어슬강남 빗썸금융타워,서울 강남구 테헤란로 129 빗썸금융타워 지하1층,11:00에 영업 시작,티라미수 아이스크림,"11,000"
어슬강남 빗썸금융타워,서울 강남구 테헤란로 129 빗썸금융타워 지하1층,11:00에 영업 시작,육회 비빔밥,"19,000"
어슬강남 빗썸금융타워,서울 강남구 테헤란로 129 빗썸금융타워 지하1층,11:00에 영업 시작,연두부 튀김,"10,000"
어슬강남 빗썸금융타워,서울 강남구 테헤란로 129 빗썸금융타워 지하1층,11:00에 영업 시작,한입 야채쌈과 연어 그라브락스,"18,000"
어슬강남 빗썸금융타워,서울 강남구 테헤란로 129 빗썸금융타워 지하1층,11:00에 영업 시작,항정살 샐러드,"17,000"
어슬강남 빗썸금융타워,서울 강남구 테헤란로 129 빗썸금융타워 지하1층,11:00에 영업 시작,청포묵 무침,"15,000"
블루보틀 역삼 카페,서울 강남구 테헤란로 129 빗썸금융타워 G층,20:00에 영업 종료,(I)NOLA,"6,700"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,닭칼국수,"9,000"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,삼계칼국수,"11,500"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,닭곰탕,"9,500"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,얼큰닭칼국수,"9,500"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,갈비고기만두,"5,000"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,얼큰치즈닭칼국수,"10,000"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,치즈닭칼국수,"9,500"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,얼큰닭곰탕,"10,000"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,김치말이냉국수,"9,000"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,육전김치말이냉국수,"10,000"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,멸치칼국수,"8,500"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,닭칼수육세트,"17,000"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,미니수육(단품),"11,000"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,감자순대만두,"5,000"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,김치만두,"5,000"
현풍닭칼국수 강남역삼점,서울 강남구 테헤란로20길 19,11:00에 영업 시작,공기밥,"1,000"
풍천가 강남직영점,서울 강남구 언주로93길 30 지하1층,11:00에 영업 시작,반마리 장어덮밥,"19,000"
풍천가 강남직영점,서울 강남구 언주로93길 30 지하1층,11:00에 영업 시작,벌떡탕(장어추어탕),"12,000"
풍천가 강남직영점,서울 강남구 언주로93길 30 지하1층,11:00에 영업 시작,갈비살,"19,000"
풍천가 강남직영점,서울 강남구 언주로93길 30 지하1층,11:00에 영업 시작,항정살,"19,000"
풍천가 강남직영점,서울 강남구 언주로93길 30 지하1층,11:00에 영업 시작,꼬들살,"19,000"
풍천가 강남직영점,서울 강남구 언주로93길 30 지하1층,11:00에 영업 시작,전복알밥뚝배기,"19,000"
풍천가 강남직영점,서울 강남구 언주로93길 30 지하1층,11:00에 영업 시작,냉모밀(계절메뉴),"9,000"
풍천가 강남직영점,서울 강남구 언주로93길 30 지하1층,11:00에 영업 시작,해물우렁된장찌개,"8,000"
풍천가 강남직영점,서울 강남구 언주로93길 30 지하1층,11:00에 영업 시작,비빔국수,"6,000"
풍천가 강남직영점,서울 강남구 언주로93길 30 지하1층,11:00에 영업 시작,잔치국수,"6,000"
풍천가 강남직영점,서울 강남구 언주로93길 30 지하1층,11:00에 영업 시작,누룽지,"5,000"
풍천가 강남직영점,서울 강남구 언주로93길 30 지하1층,11:00에 영업 시작,산지직송 고창복분자(500ml),"20,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,한우암소 채끝,"16,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,한우암소 등심,"16,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,한우암소 안심,"18,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,한우암소 업진살,"15,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,한우 암소 제비추리,"14,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,서경한우암소 부채살,"15,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,들기름 육회 막국수,"14,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,한우 육회 돌솥비빔밥,"15,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,한우암소 육회비빔밥,"13,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,물냉면/비빔냉면,"12,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,한우암소 고기곰탕,"12,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,불고기전골,"18,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,한우암소 우족탕,"15,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,한우암소 차돌된장,"12,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,한우암소 얼큰전골,"12,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,누룽지탕,"6,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,된장찌개,"7,000"
서경한우프라자 역삼점,서울 강남구 논현로 420 지상1층 지상2층,11:00에 영업 시작,계란찜,"5,000"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,스니퍼 라떼,"5,800"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,커스터드 라떼,"6,800"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,비스킷 라떼 (Seasonal),"7,000"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,에스프레소,"5,200"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,블랙커피 (아메리카노),"5,200"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,오트 라떼,"6,000"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,데일리 커피,"5,000"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,필터 커피 (핸드드립),"7,000"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,클래식 밀크티,"7,000"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,그린애플 멜론 피즈,"6,000"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,티,"9,000"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,버터 크림 도넛,"4,800"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,구운 도넛,"3,800"
커피스니퍼 역삼 센터필드점,서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼,19:30에 라스트오더,비스코티,"6,500"
호남마을,서울 강남구 역삼로7길 2,연중무휴,"호남마을국내산 대패삼겹살, 삼겹살","10,000"
호남마을,서울 강남구 역삼로7길 2,연중무휴,호남마을 감자탕 대,"10,000"
호남마을,서울 강남구 역삼로7길 2,연중무휴,뼈대귀해장국,"10,000"
호남마을,서울 강남구 역삼로7길 2,연중무휴,육개장,"10,000"
호남마을,서울 강남구 역삼로7길 2,연중무휴,부대찌개,"10,000"
호남마을,서울 강남구 역삼로7길 2,연중무휴,김치찌개,"19,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,생삼겹살 A++등급,"18,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,시골밥상-엄마의손맛을 담은 건강식,"12,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,고추장삼겹볶음,"18,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,오늘의메뉴 - 오늘은 무엇을 먹을까?,"10,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,제육볶음,"12,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,김치찌개,"10,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,부대찌개,"10,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,된장찌개,"3,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,생목살구이,"18,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,생항정살,"20,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,생등심,"11,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,뚝배기불고기,"15,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,생선구이,"8,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,계란말이/찜,"2,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,누룽지,"18,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,고추장목살볶음,"5,000"
남호식당 역삼 본점,서울 강남구 논현로85길 23,11:00에 영업 시작,냉 면,"5,000"
센민이자카야,서울 강남구 테헤란로25길 35,11:30에 영업 시작,고등어구이정식,"14,000"
센민이자카야,서울 강남구 테헤란로25길 35,11:30에 영업 시작,삼치구이정식,"15,000"
후라토식당 역삼점,서울 강남구 테헤란로 152 지하 1층 P9호,11:30에 영업 시작,규카츠,"19,500"
후라토식당 역삼점,서울 강남구 테헤란로 152 지하 1층 P9호,11:30에 영업 시작,반숙 오므라이스,"14,500"
후라토식당 역삼점,서울 강남구 테헤란로 152 지하 1층 P9호,11:30에 영업 시작,스테키 정식,"19,500"
후라토식당 역삼점,서울 강남구 테헤란로 152 지하 1층 P9호,11:30에 영업 시작,스테키 덮밥,"19,500"
후라토식당 역삼점,서울 강남구 테헤란로 152 지하 1층 P9호,11:30에 영업 시작,야마가타 민치카레,"14,500"
후라토식당 역삼점,서울 강남구 테헤란로 152 지하 1층 P9호,11:30에 영업 시작,우삽겹 덮밥,"14,500"
후라토식당 역삼점,서울 강남구 테헤란로 152 지하 1층 P9호,11:30에 영업 시작,니꾸온우동(계절메뉴),"11,000"
후라토식당 역삼점,서울 강남구 테헤란로 152 지하 1층 P9호,11:30에 영업 시작,냉소바(계절메뉴),"10,000"
청기와타운 역삼점,서울 강남구 논현로85길 11 2층,11:30에 영업 시작,갈비탕,"16,000"
청기와타운 역삼점,서울 강남구 논현로85길 11 2층,11:30에 영업 시작,투움바무생채볶음밥,"15,000"
청기와타운 역삼점,서울 강남구 논현로85길 11 2층,11:30에 영업 시작,미나리들기름막국수,"13,000"
청기와타운 역삼점,서울 강남구 논현로85길 11 2층,11:30에 영업 시작,양곰탕,"14,000"
청기와타운 역삼점,서울 강남구 논현로85길 11 2층,11:30에 영업 시작,무생채볶음밥,"13,000"
청기와타운 역삼점,서울 강남구 논현로85길 11 2층,11:30에 영업 시작,육회비빔밥,"13,000"
